ObjectId,Mode,LineAbbr,Month,Year,ServiceType,AvgBoardings,City,County
151,Fixed Route Bus - Express,313,February,2018,WKD,54.457376,"Midvale, Millcreek, Cottonwood Heights, Sandy, Salt Lake City, Holladay, Murray",Salt Lake
152,Fixed Route Bus - Express,472,September,2022,WKD,100.024326,"S Ogden, Riverdale, SLC, Woods Cross, Roy, S Weber, Farmington, Clearfield, N SL, Uintah, Centerville, Layton, Fruit Heights, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
153,Fixed Route Bus - Express,451,May,2022,WKD,148.038847,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
154,Fixed Route Bus - Express,454,July,2021,WKD,21.914624,"Grantsville, Salt Lake City","Tooele, Salt Lake"
155,Fixed Route Bus - Express,454,August,2021,WKD,18.103532,"Grantsville, Salt Lake City","Tooele, Salt Lake"
156,Fixed Route Bus - Express,454,September,2021,WKD,18.651953,"Grantsville, Salt Lake City","Tooele, Salt Lake"
157,Fixed Route Bus - Express,454,October,2021,WKD,19.310217,"Grantsville, Salt Lake City","Tooele, Salt Lake"
158,Fixed Route Bus - Express,454,November,2021,WKD,21.05817,"Grantsville, Salt Lake City","Tooele, Salt Lake"
159,Fixed Route Bus - Express,454,December,2021,WKD,7.646259,"Grantsville, Salt Lake City","Tooele, Salt Lake"
160,Fixed Route Bus - Express,455,August,2018,WKD,308.362835,"S Ogden, SLC, South Weber, Farmington, N Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
161,Fixed Route Bus - Express,456,January,2017,WKD,40.658333,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
162,Fixed Route Bus - Express,451,October,2018,WKD,290.997426,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
163,Fixed Route Bus - Express,473,February,2020,SUN,0,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
164,Fixed Route Bus - Express,456,February,2017,WKD,42.866667,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
165,Fixed Route Bus - Express,456,March,2017,WKD,42.647059,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
166,Fixed Route Bus - Express,456,April,2017,WKD,42.581647,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
167,Fixed Route Bus - Express,456,May,2017,WKD,43.878788,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
168,Fixed Route Bus - Express,456,June,2017,WKD,43.683333,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
169,Fixed Route Bus - Express,456,July,2017,WKD,39.333333,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
170,Fixed Route Bus - Express,456,August,2017,WKD,40.647619,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
171,Fixed Route Bus - Express,456,September,2017,WKD,41.133333,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
172,Fixed Route Bus - Express,313,March,2018,WKD,63.18519,"Midvale, Millcreek, Cottonwood Heights, Sandy, Salt Lake City, Holladay, Murray",Salt Lake
173,Fixed Route Bus - Express,456,October,2017,WKD,40.647059,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
174,Fixed Route Bus - Express,472,October,2022,WKD,104.867033,"S Ogden, Riverdale, SLC, Woods Cross, Roy, S Weber, Farmington, Clearfield, N SL, Uintah, Centerville, Layton, Fruit Heights, Sunset, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
175,Fixed Route Bus - Express,451,June,2022,WKD,154.105407,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
176,Fixed Route Bus - Express,451,November,2018,WKD,296.142848,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
177,Fixed Route Bus - Express,313,April,2018,WKD,65.676813,"Midvale, Millcreek, Cottonwood Heights, Sandy, Salt Lake City, Holladay, Murray",Salt Lake
178,Fixed Route Bus - Express,451,July,2022,WKD,143.53698,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
179,Fixed Route Bus - Express,473,January,2017,WKD,604.255843,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
180,Fixed Route Bus - Express,456,November,2017,WKD,38.2,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
181,Fixed Route Bus - Express,473,February,2020,WKD,508.135085,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
182,Fixed Route Bus - Express,473,March,2020,WKD,256.578644,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
183,Fixed Route Bus - Express,451,December,2018,WKD,254.451949,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
184,Fixed Route Bus - Express,473,April,2020,WKD,56.881849,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
185,Fixed Route Bus - Express,451,January,2019,WKD,311.171191,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
186,Fixed Route Bus - Express,456,December,2017,WKD,35.403333,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
187,Fixed Route Bus - Express,313,May,2018,WKD,60.430952,"Midvale, Millcreek, Cottonwood Heights, Sandy, Salt Lake City, Holladay, Murray",Salt Lake
188,Fixed Route Bus - Express,451,February,2019,WKD,310.800206,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
189,Fixed Route Bus - Express,473,May,2020,WKD,75.570089,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
190,Fixed Route Bus - Express,473,February,2017,WKD,613.637878,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
191,Fixed Route Bus - Express,451,August,2022,WKD,158.258312,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
192,Fixed Route Bus - Express,451,September,2022,WKD,154.153081,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
193,Fixed Route Bus - Express,451,October,2022,WKD,155.48609,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
194,Fixed Route Bus - Express,453,January,2017,WKD,185.529167,"Salt Lake City, Tooele, Erda","Salt Lake, Tooele"
195,Fixed Route Bus - Express,453,February,2017,WKD,190.344157,"Salt Lake City, Tooele, Erda","Salt Lake, Tooele"
196,Fixed Route Bus - Express,451,March,2019,WKD,296.431768,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
197,Fixed Route Bus - Express,453,March,2017,WKD,189.307548,"Salt Lake City, Tooele, Erda","Salt Lake, Tooele"
198,Fixed Route Bus - Express,453,April,2017,WKD,184.251047,"Salt Lake City, Tooele, Erda","Salt Lake, Tooele"
199,Fixed Route Bus - Express,453,May,2017,WKD,194.948341,"Salt Lake City, Tooele, Erda","Salt Lake, Tooele"
200,Fixed Route Bus - Express,453,June,2017,WKD,195.597101,"Salt Lake City, Tooele, Erda","Salt Lake, Tooele"
201,Fixed Route Bus - Express,313,June,2018,WKD,69.141117,"Midvale, Millcreek, Cottonwood Heights, Sandy, Salt Lake City, Holladay, Murray",Salt Lake
202,Fixed Route Bus - Express,453,July,2017,WKD,190.044305,"Salt Lake City, Tooele, Erda","Salt Lake, Tooele"
203,Fixed Route Bus - Express,451,April,2019,WKD,297.154996,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
204,Fixed Route Bus - Express,456,January,2018,WKD,38.8,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
205,Fixed Route Bus - Express,473,March,2017,WKD,590.522544,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
206,Fixed Route Bus - Express,473,June,2020,WKD,79.315534,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
207,Fixed Route Bus - Express,473,July,2020,WKD,70.662008,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
208,Fixed Route Bus - Express,451,May,2019,WKD,281.272329,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
209,Fixed Route Bus - Express,473,August,2020,WKD,89.498325,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
210,Fixed Route Bus - Express,451,June,2019,WKD,289.337736,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
211,Fixed Route Bus - Express,456,February,2018,WKD,40.230769,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
212,Fixed Route Bus - Express,453,August,2017,WKD,200.159062,"Salt Lake City, Tooele, Erda","Salt Lake, Tooele"
213,Fixed Route Bus - Express,451,July,2019,WKD,288.969424,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
214,Fixed Route Bus - Express,456,March,2018,WKD,37.125,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
215,Fixed Route Bus - Express,473,September,2020,WKD,99.536341,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
216,Fixed Route Bus - Express,473,April,2017,WKD,564.966084,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
217,Fixed Route Bus - Express,313,July,2018,WKD,50.914526,"Midvale, Millcreek, Cottonwood Heights, Sandy, Salt Lake City, Holladay, Murray",Salt Lake
218,Fixed Route Bus - Express,473,May,2017,WKD,509.265252,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
219,Fixed Route Bus - Express,456,April,2018,WKD,27.492674,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
220,Fixed Route Bus - Express,456,May,2018,WKD,36.8,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
221,Fixed Route Bus - Express,456,June,2018,WKD,35.113636,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
222,Fixed Route Bus - Express,451,August,2019,WKD,364.288353,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
223,Fixed Route Bus - Express,456,July,2018,WKD,34.6875,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
224,Fixed Route Bus - Express,473,June,2017,WKD,491.389384,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
225,Fixed Route Bus - Express,453,September,2017,WKD,213.454182,"Salt Lake City, Tooele, Erda","Salt Lake, Tooele"
226,Fixed Route Bus - Express,313,August,2018,WKD,39.598151,"Midvale, Millcreek, Cottonwood Heights, Sandy, Salt Lake City, Holladay, Murray",Salt Lake
227,Fixed Route Bus - Express,473,October,2020,WKD,85.90368,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
228,Fixed Route Bus - Express,473,November,2020,WKD,87.980108,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
229,Fixed Route Bus - Express,473,December,2020,WKD,68.062169,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
230,Fixed Route Bus - Express,451,September,2019,WKD,387.514286,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
231,Fixed Route Bus - Express,473,January,2021,WKD,84.257018,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
232,Fixed Route Bus - Express,451,October,2019,WKD,363.849614,"Salt Lake City, Tooele, Erda","Tooele, Salt Lake"
233,Fixed Route Bus - Express,453,October,2017,WKD,206.810914,"Salt Lake City, Tooele, Erda","Salt Lake, Tooele"
234,Fixed Route Bus - Express,473,July,2017,WKD,464.265351,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
235,Fixed Route Bus - Express,456,September,2018,WKD,37.65641,"Farmington, West Bountiful, Kaysville, South Ogden, Riverdale, Clearfield, Sunset, Ogden, North Salt Lake, Woods Cross, Layton, Salt Lake City, Centerville, Roy","Weber, Davis, Salt Lake"
236,Fixed Route Bus - Express,473,February,2021,WKD,95.395032,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
237,Fixed Route Bus - Express,473,March,2021,WKD,95.895425,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
238,Fixed Route Bus - Express,473,April,2021,WKD,88.680503,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
239,Fixed Route Bus - Express,473,May,2021,WKD,102.004235,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
240,Fixed Route Bus - Express,473,June,2021,WKD,123.018473,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
241,Fixed Route Bus - Express,473,July,2021,WKD,142.527026,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
242,Fixed Route Bus - Express,473,August,2021,WKD,165.223536,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
243,Fixed Route Bus - Express,473,September,2021,WKD,158.407811,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
244,Fixed Route Bus - Express,473,October,2021,WKD,144.960535,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
245,Fixed Route Bus - Express,473,November,2021,WKD,157.440836,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
246,Fixed Route Bus - Express,473,December,2021,WKD,125.336781,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
247,Fixed Route Bus - Express,473,January,2022,WKD,134.891207,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
248,Fixed Route Bus - Express,473,February,2022,WKD,171.424394,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
249,Fixed Route Bus - Express,473,March,2022,WKD,190.385167,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
250,Fixed Route Bus - Express,473,April,2022,WKD,200.516138,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
251,Fixed Route Bus - Express,473,May,2022,WKD,209.322521,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
252,Fixed Route Bus - Express,473,June,2022,WKD,178.543158,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
253,Fixed Route Bus - Express,473,July,2022,WKD,185.877778,"S Ogden, Salt Lake City, Woods Cross, South Weber, Farmington, North Salt Lake, Uintah, Centerville, Layton, Fruit Heights, Bountiful, Kaysville, Ogden","Weber, Davis, Salt Lake"
